Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.439047337,11.25931,429.9277,32.48681,2.75203,2.039446,3.196203,-19.44829,29.61217,20.09148,890.537
4.459065914,-37.37513,1934.343,103.9252,16.01726,-0.2578512,-15.77174,-19.44829,29.61217,20.09148,890.537
4.479083538,-140.554,1934.521,77.95866,-6.455907,-0.6932477,-15.84289,-7.930002,18.78817,-18.83319,890.5299
4.499102116,83.78003,218.5547,-25.23684,-1.591161,0.4561781,-0.9929552,-7.930002,18.78817,-18.83319,890.5299
4.519120693,-136.0599,-37.70321,14.68818,1.065558,0.4110716,-0.8119056,-7.930002,18.78817,-18.83319,890.5317
4.539138317,-87.91801,33.52221,0.4248915,-0.3035679,-0.3451723,-2.246986,3.048504,14.27388,-25.21592,890.5317
4.559156895,133.0917,7.063677,-3.963812,-0.5208867,0.3740226,0.4048141,3.048504,14.27388,-25.21592,890.5334
4.579175472,-85.33238,46.98771,9.689933,-0.1807556,0.899994,-0.7686054,10.05012,29.21695,-13.10891,890.5334
4.599193096,-160.3772,57.55931,10.17757,-0.1466064,-0.832603,-3.615831,10.05012,29.21695,-13.10891,890.537
4.619211674,-213.5672,157.7828,7.434626,-1.269684,-1.710782,-3.887844,10.05012,29.21695,-13.10891,890.537
4.639229775,251.7843,-7.996426,-10.36401,0.3728757,0.7853694,0.2582432,15.1102,26.9773,-10.8928,890.5388
4.659247875,-124.3015,37.18388,7.373672,0.7183964,-0.3746812,-0.5373178,15.1102,26.9773,-10.8928,890.5388
4.679265976,29.5434,80.53335,4.813595,1.002334,0.4074471,-1.076872,16.54535,31.29446,-10.43298,890.5388
4.699284554,-23.95449,125.4774,0.4248915,-0.6433875,-1.000894,-2.49113,16.54535,31.29446,-10.43298,890.5423
4.719302654,101.3254,-75.383,1.339205,1.23983,0.3379102,-0.992189,16.54535,31.29446,-10.43298,890.5423
4.739320755,-30.8495,-71.36697,-0.3065591,-0.1940069,0.1077834,-0.1486074,15.09135,27.33357,-7.968682,890.5411
4.759339333,-128.6109,11.84747,7.617489,-0.7156352,0.5712347,-2.042076,15.09135,27.33357,-7.968682,890.5411
4.779356957,75.59221,33.64033,-3.719995,-0.9623333,0.01112254,-1.327616,15.39611,35.59795,-10.43167,890.543
4.799375534,-27.77137,168.945,4.386915,-0.2858369,0.06551693,-2.244015,15.39611,35.59795,-10.43167,890.543
4.819393635,102.3104,85.78962,-0.9770554,0.7256699,0.2318024,-0.5114995,15.39611,35.59795,-10.43167,890.5447
4.839411736,93.81474,-39.47499,-6.341027,-0.1567615,-0.4634259,-1.89775,11.91253,25.2515,-8.811249,890.5447
4.859430313,2.763673,299.3478,10.96997,2.672116,-0.09883542,-1.27992,11.91253,25.2515,-8.811249,890.5447
4.879447937,128.5976,1934.521,83.68835,10.60918,5.991302,-15.33477,27.92001,25.35869,-30.93504,890.5447
4.899466515,-157.7915,1934.521,105.51,-3.737309,0.8579555,-15.82188,27.92001,25.35869,-30.93504,890.5411
4.919485092,4.548987,145.2032,-20.4824,1.558503,-0.1896034,1.050387,6.911803,20.67809,-21.74328,890.5411
4.939502716,-723.9826,-240.3945,36.57074,2.447425,1.267783,2.599982,6.911803,20.67809,-21.74328,890.5378
4.959521294,-157.6068,10.84347,34.07162,-3.125527,-1.571388,-4.382629,6.911803,20.67809,-21.74328,890.5378
4.979539871,-724.352,-42.25077,49.43208,5.019161,-5.19112,-1.35562,-37.75368,22.4866,0.1297369,890.5378
4.999557495,118.9323,76.16297,17.55303,-0.3457587,0.3455794,-0.1195567,-37.75368,22.4866,0.1297369,890.5378
5.019576073,186.528,-29.37587,-13.59458,0.057737,0.5417933,0.3403068,-16.35884,13.0647,12.79735,890.5378
5.039594650,48.68936,237.3946,9.080391,1.233367,-0.1600353,-0.5383404,-16.35884,13.0647,12.79735,890.5378
5.059612274,285.7668,-144.2461,-12.25359,0.9525384,-0.592146,2.92213,-16.35884,13.0647,12.79735,890.5397
5.079630852,-240.2854,234.5007,15.78535,0.2884018,0.524191,2.871405,-25.25569,32.96812,17.43631,890.5397
5.099649429,39.70123,87.73858,11.88428,-0.6010196,0.8456081,-1.203189,-25.25569,32.96812,17.43631,890.5414
5.119667053,175.1389,-110.1098,-29.93031,-0.3776778,0.8067746,2.167363,-9.539754,21.94156,12.01134,890.5414
5.139685631,226.0512,228.0633,3.716419,-2.428922,-0.417449,-3.661284,-9.539754,21.94156,12.01134,890.54
5.159703255,154.8233,-34.51402,3.350694,-0.2245315,0.3723428,-0.5673003,-9.539754,21.94156,12.01134,890.54
5.179721832,-339.7705,90.63248,19.13783,3.796349,-1.88404,4.508939,-22.70218,28.26093,20.49417,890.54
5.199739933,161.7798,-11.00845,-0.4284675,0.0425025,0.08088085,-0.5022418,-22.70218,28.26093,20.49417,890.54
5.219758034,769.0331,-72.7844,-17.19088,0.6835979,1.606724,2.682032,-12.46982,24.49412,14.10678,890.5417
5.239776611,-135.8137,-11.6581,13.77386,1.127347,-2.153081,-0.3773789,-12.46982,24.49412,14.10678,890.5417
5.259794712,150.3292,24.30897,7.007946,-1.0961,-1.900523,-2.983055,-12.46982,24.49412,14.10678,890.5417
5.279812813,114.3151,194.2814,-9.449692,0.5045498,0.8152406,1.314973,-17.287,28.53032,20.97865,890.5417
5.299830914,50.47467,1934.521,44.19002,10.09437,1.033617,-15.77885,-17.287,28.53032,20.97865,890.5453
5.319849491,-204.5791,1934.521,49.91972,3.305994,2.198911,-15.7896,-9.109928,24.17881,-14.97292,890.5453
5.339867592,145.5889,51.12186,-36.14764,1.710267,-0.4919299,3.550869,-9.109928,24.17881,-14.97292,890.5367
5.359885693,-158.1609,-122.5123,16.69967,0.1374634,0.2894737,-0.7736713,-9.109928,24.17881,-14.97292,890.5367
5.379903793,-48.33327,88.97882,8.592757,-0.3768365,0.04434539,-1.736228,4.102106,16.47768,-30.36305,890.5384
5.399921894,261.5728,59.56733,-7.377248,-0.1732978,0.7021003,0.5138947,4.102106,16.47768,-30.36305,890.5384
5.419940472,-152.4356,-30.97046,7.556535,0.6765671,0.7173979,0.1610041,9.021596,27.46219,-13.496,890.542
5.439958572,-174.7828,-12.48493,8.958482,-0.4644776,0.1971776,-2.963301,9.021596,27.46219,-13.496,890.542
5.459976673,-145.4174,140.3013,0.9734795,1.168338,1.430711,-0.006980695,9.021596,27.46219,-13.496,890.5437
5.479995251,312.5466,-52.23178,-13.28981,-0.1454564,0.7703627,-1.182635,14.78545,28.75749,-10.89091,890.5437
5.500012875,-90.0727,-65.93353,-3.537133,0.1340158,0.1476999,1.42911,14.78545,28.75749,-10.89091,890.5423
5.520031452,8.427429,-22.28876,-3.415224,-0.693942,-0.1012614,-2.130676,17.29033,30.91579,-10.86273,890.5423
5.540049553,-17.30573,104.3933,-2.622819,-0.1793107,-0.3878333,-2.311703,17.29033,30.91579,-10.86273,890.5441
5.560067654,14.95306,47.69643,-4.5124,-1.154491,-0.952062,1.095824,17.29033,30.91579,-10.86273,890.5441
5.580086231,-88.53364,-21.81629,3.28974,-0.3478693,0.178016,-1.112783,14.39647,28.44226,-6.665739,890.5476
5.600103855,-129.9652,103.4483,2.131609,-0.4203646,-0.1317552,-2.415626,14.39647,28.44226,-6.665739,890.5476
5.620122433,71.03658,134.3363,3.899282,-0.07677072,0.4530549,-0.7579839,18.00699,33.7822,-11.7194,890.5476
5.640141010,98.98599,13.20584,-4.573355,1.241996,0.3761114,-0.783161,18.00699,33.7822,-11.7194,890.5476
5.660158634,69.99001,44.62535,-3.719995,-0.3337872,-0.04090033,-1.707335,18.00699,33.7822,-11.7194,890.5476
5.677674771,-78.92987,37.53824,-0.6722844,-0.5306312,-0.1901673,-1.706264,11.14656,27.40188,-7.568337,890.548
5.697692871,-85.94801,115.6736,-2.866636,1.034709,0.2781432,0.1637571,11.14656,27.40188,-7.568337,890.548
5.717711449,135.8004,1934.521,17.37016,14.6736,9.141387,4.903487,22.87555,25.45318,-32.286,890.5497
5.737729073,-120.2999,1934.521,94.29439,7.962345,2.812136,-15.77053,22.87555,25.45318,-32.286,890.5497
5.757747650,44.99561,249.5609,8.470848,-2.722219,0.2178797,-4.085909,22.87555,25.45318,-32.286,890.5444
5.777766228,-171.1506,-88.90756,17.49207,-4.562424,2.236861,0.710523,32.74426,28.28913,-51.53395,890.5444
5.797783852,-223.6019,135.4584,25.47707,-0.4782541,-1.243336,-1.011898,32.74426,28.28913,-51.53395,890.5461
5.817802429,-516.8245,-226.6337,19.38165,-0.3816256,0.5419356,3.222211,-37.75008,23.53648,-2.417542,890.5461
5.837820053,194.3464,136.6987,-22.92057,-0.02190998,-0.7504062,-1.23544,-37.75008,23.53648,-2.417542,890.548
5.857838631,213.4308,88.80164,8.531802,-0.9992628,1.592075,1.499987,-37.75008,23.53648,-2.417542,890.548
5.877857208,-224.3407,-67.05565,-10.36401,1.793169,-2.440659,3.042687,-19.99797,13.86517,12.33161,890.5447
5.897874832,39.14716,54.78353,-2.988545,-1.070618,0.07700084,-2.808623,-19.99797,13.86517,12.33161,890.5447
5.917893410,-204.7638,-109.5192,8.34894,-1.518508,5.159159,7.801201,-23.79609,27.92154,18.30655,890.5464
5.937911987,173.0458,104.4523,-0.4284675,-0.2432278,0.5003601,-1.386141,-23.79609,27.92154,18.30655,890.5464
5.957929611,54.04531,-50.57813,-25.11493,0.4431209,-1.004094,0.4223868,-9.583634,26.59257,12.02346,890.55
5.977948189,-355.5921,-16.26472,12.06715,2.560512,-3.228606,-0.5351254,-9.583634,26.59257,12.02346,890.55
5.997965813,-91.24239,8.540157,12.43287,0.1562714,-1.288002,-0.6630017,-9.583634,26.59257,12.02346,890.5467
6.017984390,-269.1583,-209.5656,3.716419,-3.064237,3.882131,3.970829,-22.67851,25.75183,20.48763,890.5467
6.038002968,190.2833,169.5947,18.89402,-0.5449828,-0.6718369,-2.453325,-22.67851,25.75183,20.48763,890.5484
6.058020592,553.1332,-5.634057,-15.91084,0.04688669,-1.190566,-0.4006759,-13.59251,25.98253,14.10076,890.5484
6.078039169,195.8855,4.583189,6.276496,-0.818756,1.296943,2.413103,-13.59251,25.98253,14.10076,890.5503
6.098057747,166.9511,24.07273,8.531802,-0.735967,-0.7956474,-1.63508,-13.59251,25.98253,14.10076,890.5503
6.118075371,168.6748,151.9359,7.92226,0.3273965,-0.5730493,1.262362,-16.53622,27.04684,21.41675,890.5503
6.138093948,564.5838,1934.521,13.95673,12.70995,7.009258,6.29545,-16.53622,27.04684,21.41675,890.5503
6.158111572,23.81808,1934.521,81.61591,10.5463,1.230434,-15.77586,-8.408181,27.40427,-13.65181,890.5452
6.178130150,142.0798,163.2163,8.227032,-6.210095,0.7247527,-11.43843,-8.408181,27.40427,-13.65181,890.5452
6.198148727,-141.8468,-58.7283,-2.622819,-0.3627297,0.5529991,-0.8005298,-8.408181,27.40427,-13.65181,890.5434
6.218166351,-90.25739,101.3222,10.90902,0.002778991,-1.384392,-2.652275,10.01928,7.038933,-37.61281,890.5434
6.238184929,54.90718,90.33718,-4.024766,-0.6130183,-0.6359044,-1.149308,10.01928,7.038933,-37.61281,890.5452
6.258202553,-62.98516,-39.47499,6.154588,-0.1694515,0.5332704,0.690294,6.83454,24.25807,-13.52415,890.5452
6.278221130,-128.2415,15.74538,1.70493,-0.3490818,-0.4735883,-2.519213,6.83454,24.25807,-13.52415,890.5419
6.298239708,133.7073,-64.98858,2.375427,-0.1937142,0.694092,0.4248741,6.83454,24.25807,-13.52415,890.5419
6.318257332,174.277,-19.92639,-3.598087,-0.8708947,-0.7124102,-4.162931,14.04623,28.7706,-10.89748,890.5437
6.338275910,52.01374,-4.452872,2.375427,-0.2347353,0.5861545,0.8890955,14.04623,28.7706,-10.89748,890.5437
6.358294010,-104.4168,159.0231,4.082144,-0.6610848,-0.3722531,-2.859424,16.92647,30.55678,-11.30234,890.5455
6.378312111,26.09589,103.7436,3.045923,-0.8106885,0.8560235,-1.633704,16.92647,30.55678,-11.30234,890.5455
6.398330212,118.0704,-62.9215,-7.803928,0.6325128,-0.5085336,0.6889077,16.92647,30.55678,-11.30234,890.5473
6.418348312,50.28999,-96.93962,3.960236,-0.8580769,0.590483,-0.2127925,13.64515,29.49411,-6.23423,890.5473
6.438366890,-108.603,93.76262,1.095388,0.8957959,0.8920548,-0.1905299,13.64515,29.49411,-6.23423,890.5473
6.458384991,-214.1829,131.2652,13.591,0.276943,-1.484501,-3.385647,18.31388,33.4063,-10.8469,890.5458
6.478403092,184.4349,-92.74641,-3.841904,0.1612923,0.2564268,0.1836583,18.31388,33.4063,-10.8469,890.5458
6.498421192,15.99963,79.29311,-5.792439,-0.6199286,0.417496,-1.854164,18.31388,33.4063,-10.8469,890.5458
6.518439293,-99.06084,67.12691,1.400159,0.02908615,0.1770024,-1.216012,10.38026,29.55203,-6.263231,890.5458
6.538457871,91.53692,52.83458,6.154588,0.2364956,1.212877,0.3782873,10.38026,29.55203,-6.263231,890.5458
6.558475971,268.2215,1635.74,45.16529,9.217505,-5.661225,-6.751972,20.31926,25.84589,-27.14531,890.5458
6.578494072,30.5284,1934.521,127.0268,14.86818,2.584324,-15.74489,20.31926,25.84589,-27.14531,890.5458
6.598512173,-7.948217,1314.517,46.62819,-7.476181,-0.03872874,-15.70189,20.31926,25.84589,-27.14531,890.5458
6.618530750,-63.16986,188.5527,-3.598087,-1.069826,-1.353614,-0.784144,54.12112,21.75,-40.60031,890.5355
6.638548851,-406.4428,160.0271,37.72887,-0.2609119,-1.638827,-1.840162,54.12112,21.75,-40.60031,890.5355
6.658566952,-179.3384,-253.1513,1.339205,-0.8027686,0.948445,4.032561,-22.88383,20.39195,-0.9870715,890.5355
6.678585053,37.23872,499.4404,-10.42496,-1.47318,2.142277,1.365431,-22.88383,20.39195,-0.9870715,890.5355
6.698603153,21.10932,-65.22482,28.28097,-1.848031,0.02017051,-0.4461053,-22.88383,20.39195,-0.9870715,890.5389
6.718621731,-47.10202,-143.4192,-30.72271,-1.159168,5.462343,7.078671,-23.63731,14.23423,12.67329,890.5389
6.738639832,-64.95517,155.0661,-0.855147,-2.850454,-0.7766083,-4.87476,-23.63731,14.23423,12.67329,890.5408
6.758657932,106.8044,-2.917332,11.3357,1.112193,0.1730554,2.92798,-23.01588,23.56342,18.30179,890.5408
6.778676033,-19.46042,134.1001,39.98418,0.8990955,-2.34032,-0.6564398,-23.01588,23.56342,18.30179,890.5377
6.798694134,89.81316,-55.06663,-19.62905,-1.185604,-1.322229,-2.934572,-8.941256,30.56,11.60447,890.5377
6.818712712,-631.3925,-354.3788,-8.474424,2.89439,2.162831,9.644324,-8.941256,30.56,11.60447,890.5377
6.838730335,15.69181,-131.8436,-14.44794,2.363422,1.389668,2.873215,-8.941256,30.56,11.60447,890.5377
6.858748913,141.341,-29.67116,0.851571,-2.379156,2.882316,3.16747,-21.54772,23.16025,20.92615,890.5377
6.878767490,30.65152,254.699,34.55925,-3.396082,-2.647165,-7.529209,-21.54772,23.16025,20.92615,890.5377
6.898785114,297.5253,81.71454,-3.110453,0.352693,-1.198213,-1.508566,-13.6035,27.3917,13.66906,890.5395
6.918803692,478.2731,71.61541,4.204052,-1.469688,1.437386,1.815664,-13.6035,27.3917,13.66906,890.5395
6.938821316,104.3419,100.4954,0.4248915,-1.675359,-0.6274456,-1.758739,-13.6035,27.3917,13.66906,890.538
6.958839893,287.9215,-59.90948,-6.706752,1.386012,-0.328268,1.947312,-16.51143,24.90818,20.54044,890.538
6.978858471,67.7122,895.9641,50.71212,6.61129,-3.066528,-3.929976,-16.51143,24.90818,20.54044,890.5398
6.998876095,29.29715,1934.521,86.06557,15.81715,0.5583628,-15.76558,-5.934198,30.21833,-8.957269,890.5398
7.018894672,-6.286027,1833.529,62.7201,-9.888192,-1.559791,-15.86039,-5.934198,30.21833,-8.957269,890.5294
7.038912296,-5.608839,87.08893,-13.04599,-2.323201,1.120006,-1.576158,-5.934198,30.21833,-8.957269,890.5294
7.058930874,-64.52423,10.01664,8.836574,0.5145071,-0.5354868,-0.7711571,19.09273,9.786617,-46.10778,890.5294
7.078949451,-82.19269,69.54833,6.032679,0.005008321,-0.2167399,-1.23722,19.09273,9.786617,-46.10778,890.5294
7.098967075,34.83778,-6.519945,1.217296,-0.1871184,0.08892387,0.2416131,3.240986,20.71678,-14.87193,890.5313
7.118985653,-63.53923,41.90862,2.192564,-0.003565445,0.2189451,-1.327362,3.240986,20.71678,-14.87193,890.5313
7.139003277,-63.90861,72.32412,10.78711,-0.7438321,-0.9849069,-3.537724,3.240986,20.71678,-14.87193,890.5347
7.159021854,-24.50855,49.94068,1.339205,-1.253878,-1.324985,-4.308775,13.67315,29.14434,-10.8998,890.5347
7.179040432,148.9748,-5.752175,-6.036256,0.3457006,0.7486747,0.5341987,13.67315,29.14434,-10.8998,890.5333
7.199058056,-139.8153,60.15792,8.34894,0.6591515,-0.324572,-1.315377,16.92994,30.1896,-11.3033,890.5333
7.219076634,50.90561,110.4173,11.39665,-0.109513,0.9586784,-1.127825,16.92994,30.1896,-11.3033,890.5369
7.239094257,39.27029,65.70949,-3.719995,-0.6115885,-1.113197,-1.604002,16.92994,30.1896,-11.3033,890.5369
7.259112835,80.64034,-139.1079,-2.074231,0.4959694,0.5777898,0.0554356,13.26744,30.60384,-6.670008,890.5403
7.279131413,7.565554,-45.08562,-3.232362,1.133724,0.6989822,0.8632239,13.26744,30.60384,-6.670008,890.5403
7.299149036,-171.5816,62.6384,13.28623,0.02367074,-0.2465311,-2.122958,18.03007,31.58072,-12.16051,890.5389
7.319167614,117.0238,-100.0107,-4.146675,-0.01670326,0.2701274,0.247974,18.03007,31.58072,-12.16051,890.5389
7.339185238,-66.74048,160.5586,-3.049499,-0.282586,0.1106135,-3.378466,18.03007,31.58072,-12.16051,890.5406
7.359203816,87.90472,85.9668,2.924014,0.4128862,0.5169641,-0.7366584,9.992737,31.70212,-6.696298,890.5406
7.379222393,103.8494,-39.06158,-4.390492,0.2177471,0.2033547,-0.8195559,9.992737,31.70212,-6.696298,890.5425
7.399240017,20.43213,532.6317,32.85254,3.71534,-0.1426359,-2.259801,20.28555,25.82197,-20.73924,890.5425
7.419258595,-64.21642,1934.343,47.78632,15.94414,-1.083775,-15.75416,20.28555,25.82197,-20.73924,890.5425
7.439276219,-114.4515,1934.521,79.48251,-5.63218,0.8102551,-15.82797,20.28555,25.82197,-20.73924,890.5374
7.459294796,-5.362588,220.0312,-3.963812,0.1827011,0.3932356,0.9979364,30.16682,13.08022,-14.65201,890.5374
7.479313374,-714.1942,20.70636,61.44006,0.3004659,-1.509952,-0.0957814,30.16682,13.08022,-14.65201,890.5356
7.499330998,-141.6621,-89.49816,14.07864,-0.8055965,0.03395386,0.8654144,-25.04805,22.27262,-2.742896,890.5356
7.519349575,-141.9084,221.6849,32.54776,0.7488552,-3.755288,-5.703139,-25.04805,22.27262,-2.742896,890.5374
7.539367199,208.4443,129.4934,8.34894,0.9555954,-0.2470556,-1.589219,-24.29851,12.4713,12.72484,890.5374
7.559385777,-3.761961,-180.6856,-23.65203,-1.50262,1.221899,2.128771,-24.29851,12.4713,12.72484,890.5374
7.579404354,70.79033,314.0536,-8.047745,1.412335,0.4362707,2.700134,-24.29851,12.4713,12.72484,890.5374
7.599421978,157.3473,44.15287,1.461113,-0.1255702,-0.6255023,-0.45787,-22.22853,18.90232,17.48771,890.5374
7.619440556,-438.5785,-12.6621,34.01067,4.030044,-3.163258,3.713988,-22.22853,18.90232,17.48771,890.5374
7.639458180,74.11471,-41.01053,1.765884,-1.802741,-0.3239508,-4.212759,-7.502118,35.18802,10.759,890.5377
7.659476757,82.73347,-95.34502,-29.56458,-0.952406,4.007893,6.87062,-7.502118,35.18802,10.759,890.5377
7.679495335,121.9488,145.9119,-5.487668,0.2892279,-0.79601,1.462342,-7.502118,35.18802,10.759,890.5377
7.699512959,190.2217,76.51733,6.946992,-0.8374039,0.04609362,-0.7733029,-20.83092,19.97247,19.18242,890.5377
7.719531536,-243.856,211.5267,13.89577,0.8237097,0.3050297,2.515144,-20.83092,19.97247,19.18242,890.5395
7.739549160,293.8931,0.8624581,-10.30305,-1.620762,-0.2281438,-2.756763,-12.50389,28.10477,14.11619,890.5395
7.759567738,566.9232,-0.6140227,-7.011523,0.681511,0.2544025,3.357331,-12.50389,28.10477,14.11619,890.5363
7.779585362,-71.66549,-8.173604,0.3639373,-0.3303444,-3.204336,-1.513706,-12.50389,28.10477,14.11619,890.5363
7.799603939,234.3006,-17.7412,2.131609,0.319099,-0.5035608,-0.4598716,-16.86154,24.55894,17.48865,890.538
7.819622517,140.4792,210.0502,18.6502,0.8680748,0.7841563,0.6012831,-16.86154,24.55894,17.48865,890.538
7.839640141,-21.24574,1934.521,66.92595,10.88008,0.4351507,-15.57708,-4.528058,33.03633,-0.3537493,890.5397
7.859658718,-210.2429,1934.521,96.00111,-2.260227,-0.344914,-15.8274,-4.528058,33.03633,-0.3537493,890.5397
7.879676342,183.2652,198.1793,-34.0752,0.2360382,0.2750092,1.030452,-4.528058,33.03633,-0.3537493,890.5327
7.899694920,-130.9502,-52.70426,16.15108,0.5896882,0.2152605,0.006819139,16.52087,11.58524,-40.52805,890.5327
7.919713497,-114.6977,86.85269,12.00619,-0.1980728,0.1299201,-1.694401,16.52087,11.58524,-40.52805,890.5344
7.939731121,188.9289,27.38005,-11.21736,-0.1839611,0.3367261,-0.128806,-0.649588,15.77179,-15.79076,890.5344
7.959749699,-70.4958,-1.972385,6.337451,0.2265566,1.429424,-0.05475168,-0.649588,15.77179,-15.79076,890.533
7.979767323,-167.8262,46.21994,13.53005,0.3695053,0.01899102,-2.970483,-0.649588,15.77179,-15.79076,890.533
7.999785900,-221.5088,173.906,10.17757,0.3340757,0.08011039,-1.149227,13.66852,29.88034,-11.33325,890.5347
8.019803524,270.9303,-78.92656,-11.40023,0.02813028,1.037973,-0.1953112,13.66852,29.88034,-11.33325,890.5347
8.039822102,-105.1555,-4.452872,2.558289,0.3049311,-0.08212477,0.06099094,15.83267,28.73891,-10.88161,890.5333
8.059840679,77.2544,-68.70931,-0.855147,0.02148863,0.2745341,-0.2291912,15.83267,28.73891,-10.88161,890.5333
8.079858303,-64.77048,133.9229,2.984969,-0.1606966,-0.4853501,-2.276222,15.83267,28.73891,-10.88161,890.535
8.099876881,40.19373,14.62326,-4.5124,-0.05940349,-0.6842724,-1.403129,13.27202,30.60709,-7.540736,890.535
8.119894505,-60.58422,-26.18667,1.70493,-0.8577186,-0.1718226,-1.212387,13.27202,30.60709,-7.540736,890.5368
8.139913082,-79.48394,71.37917,9.50707,-0.3543659,0.229426,-1.859754,18.35135,30.16772,-12.16144,890.5368
8.159931660,60.32469,26.84851,-2.622819,-1.039921,0.4913853,-0.5344642,18.35135,30.16772,-12.16144,890.5386
8.179949284,11.99806,118.036,-2.683774,0.6773993,0.187628,-0.994158,18.35135,30.16772,-12.16144,890.5386
8.199967861,110.5598,21.47412,0.9734795,0.669513,0.00174754,-0.8034418,8.567799,32.83043,-7.141377,890.5389
8.219985485,-28.75637,54.01576,-3.293316,0.07677689,-0.5335017,-2.187497,8.567799,32.83043,-7.141377,890.5389
8.240004063,-29.49512,163.3344,0.4248915,1.145875,-0.8165702,-1.306394,18.41035,25.83548,-15.59348,890.5389
8.260021687,-86.25582,1934.521,30.59723,15.63618,-5.535442,-15.81659,18.41035,25.83548,-15.59348,890.5389
8.280040264,-245.0873,1934.521,120.6266,1.674788,-0.3804061,-15.81587,18.41035,25.83548,-15.59348,890.5353
8.300058842,87.96629,44.56629,-20.3605,2.150293,-0.4481442,2.566519,25.5561,13.56651,-40.44203,890.5353
8.320076466,-503.0961,-246.95,22.79509,-2.835073,3.746383,3.292585,25.5561,13.56651,-40.44203,890.532
8.340095043,-279.8701,255.9983,37.54601,1.028903,0.02906761,2.787401,-26.18421,33.11576,-16.84292,890.532
8.360112667,-871.1172,-314.9863,46.50628,4.980543,-2.065797,5.114886,-26.18421,33.11576,-16.84292,890.532
8.380131245,-10.16447,302.4779,14.13959,-2.30973,-1.248601,-4.665922,-20.70547,11.00525,11.44682,890.5356
8.397646904,148.9748,137.8208,14.68818,1.35068,-0.4797001,0.09949072,-20.70547,11.00525,11.44682,890.5356
8.417665482,-408.9669,1.275872,-0.1846507,2.914415,-1.894615,1.373208,-20.70547,11.00525,11.44682,890.5374
8.437683582,41.11716,-22.11158,-13.04599,0.7210584,-1.263945,1.167481,-21.79319,13.15134,15.29918,890.5374
8.457701683,-157.7915,-114.5393,-3.049499,-0.1795042,0.8749239,3.587911,-21.79319,13.15134,15.29918,890.5344
8.477719784,-172.6281,116.2642,27.06188,-0.6177649,0.5124496,0.3931083,-21.79319,13.15134,15.29918,890.5344
8.497737885,313.8394,-18.80427,-21.76244,1.071387,-0.4327328,1.075896,-5.063812,43.45979,12.48238,890.5378
8.517756462,-239.1773,196.2304,38.887,2.170658,-4.410537,-2.322495,-5.063812,43.45979,12.48238,890.5378
8.537774563,75.28439,-3.035451,-1.098964,-1.188966,-0.3194852,-1.632499,-20.78188,15.26352,18.29942,890.5397
8.557792664,-235.4835,-106.0347,7.92226,-2.427469,2.949882,5.133192,-20.78188,15.26352,18.29942,890.5397
8.577810764,139.8636,118.036,28.40288,-4.605968,-1.515789,-11.08064,-10.38419,31.67554,14.58011,890.5414
8.597828865,510.2856,60.39415,7.312718,-0.2157053,-0.194435,0.6498273,-10.38419,31.67554,14.58011,890.5414
8.617846966,121.8873,-208.03,1.643976,-0.9006857,1.838058,4.360422,-10.38419,31.67554,14.58011,890.5414
8.637865544,158.0861,-45.9715,5.849816,-0.7064909,-0.2557022,-1.322777,-17.94655,23.48658,14.92594,890.5414
8.657883644,135.1232,174.7328,4.691687,0.3218121,-0.7284345,0.3049759,-17.94655,23.48658,14.92594,890.54
8.677901745,329.9688,1934.521,5.545045,15.21648,8.254628,9.816839,-3.861192,36.60669,6.939024,890.54
8.697919846,15.99963,1934.521,63.51251,10.95018,1.037291,-15.77625,-3.861192,36.60669,6.939024,890.54
8.717937946,160.2408,-5.929353,-8.108699,-5.088636,0.5248564,-8.593585,-3.861192,36.60669,6.939024,890.54
8.737956047,-162.7781,-110.2279,-1.03801,0.3866647,0.07060943,-0.1437881,-9.257249,17.76795,-33.8998,890.5382
8.757974148,-175.5216,94.82568,19.99119,-0.7049266,-0.93972,-2.988899,-9.257249,17.76795,-33.8998,890.5382
8.777992726,166.0276,-43.60913,-16.88611,0.2649525,-0.3936116,0.201776,-1.364997,14.69287,-18.35018,890.54
8.798010826,-36.63638,-54.77133,2.314472,0.05207432,0.7302208,1.694086,-1.364997,14.69287,-18.35018,890.54
8.818028927,-193.1285,57.79555,13.591,0.09738424,-0.07458601,-1.756078,-1.364997,14.69287,-18.35018,890.5384
8.838047028,142.6954,-144.3051,-0.9161012,-0.3626111,0.4326534,0.01686877,12.94081,29.16233,-12.21246,890.5384
8.858065129,181.603,25.96263,-6.341027,-0.5927728,-0.4503431,-4.783625,12.94081,29.16233,-12.21246,890.5403
8.878083706,128.7823,-12.30775,-1.220872,-0.1298144,0.6718618,0.9650034,15.10673,27.34448,-10.89184,890.5403
8.898101330,-44.02389,46.69242,-2.805682,-0.6229399,-0.2717223,-1.288357,15.10673,27.34448,-10.89184,890.5438
8.918119907,-84.83988,175.1462,6.703176,-0.4858422,0.6413197,-2.157718,15.10673,27.34448,-10.89184,890.5438
8.938138008,95.72318,-98.06174,-9.083966,0.6676974,-0.2792182,0.5281033,13.27313,30.97753,-8.410507,890.5456
